Park Code,Park Name,Category,Category Sort,Order,Family,Taxon Code,TSN,Taxon Record Status,Scientific Name,Common Names,Synonyms,Occurrence
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142882,40412,Active,Agrostis exarata,spike bentgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142884,40414,Active,Agrostis gigantea,"black bent, redtop, water bentgrass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,86345,182507,Active,Agrostis mertensii,"arctic bentgrass, northern bentgrass",Agrostis borealis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142895,40424,Active,Agrostis scabra,twin bentgrass,Agrostis geminata,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,86349,182510,Active,Agrostis thurberiana,"alpine bentgrass, mountain bent grass",Agrostis humilis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142908,40436,Active,Alopecurus aequalis,"short foxtail, shortawn foxtail, short-awn meadow-foxtail",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142905,40433,Active,Alopecurus alpinus,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142910,40438,Active,Alopecurus pratensis,"field meadow-foxtail, meadow foxtail",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,152867,500961,Active,Arctophila fulva,pendantgrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,142982,40502,Active,Bromus inermis,"awnless brome, smooth brome",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,143547,40520,Active,Bromus sitchensis,Alaska brome,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,143573,40544,Active,Calamagrostis canadensis,"bluejoint, bluejoint reedgrass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,143588,40558,Active,Calamagrostis nutkaensis,Pacific Reedgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,201941,523717,Active,Calamagrostis stricta ssp. inexpansa,"northern reedgrass, slim-stem reed grass",Calamagrostis inexpansa,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,735017,-9761157,Active,Calamagrostis vivipara,,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,143617,40584,Active,Cinna latifolia,"drooping woodreed, slender wood-reed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,141954,41638,Active,Danthonia intermedia,timber oatgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,178359,512182,Active,Deschampsia beringensis,Bering's tufted hairgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,143619,40586,Active,Deschampsia caespitosa,tufted hairgrass,Deschampsia cespitosa ssp. cespitosa,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,200357,524030,Active,Elymus alaskanus ssp. latiglumis,Alaskan wheatgrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,178082,512839,Active,Elymus repens,quackgrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,144575,40708,Active,Elymus sibiricus,Siberian wildrye,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,200380,524041,Active,Elymus trachycaulus ssp. trachycaulus,slender wheatgrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,205391,525618,Active,Elymus trachycaulus ssp. violaceus,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,145646,40808,Active,Festuca altaica,"Altai fescue, rough fescue",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,201245,524069,Active,Festuca brachyphylla ssp. brachyphylla,alpine fescue,Festuca brachyphylla,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,145660,40820,Active,Festuca occidentalis,western fescue,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,182859,513555,Active,Festuca richardsonii,Richardson's fescue,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,145632,40796,Active,Festuca rubra,"ravine fescue, red fescue",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,145696,40853,Active,Hierochloe alpina,alpine sweetgrass,Hierochloe alpina ssp. alpina,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,145697,40854,Active,Hierochloe odorata,"sweetgrass, vanilla grass",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,146265,40875,Active,Hordeum brachyantherum,meadow barley,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,146261,40871,Active,Hordeum jubatum,foxtail barley,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,161557,503437,Active,Leymus mollis,"American dunegrass, American ryegrass","Elymus mollis, Elymus arenarius ssp. mollis",Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,139359,41335,Active,Phalaris arundinacea,"reed canary grass, reed canarygrass",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147309,41063,Active,Phleum alpinum,alpine timothy,"Phleum commutatum, Phleum commutatum var. americanum",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147308,41062,Active,Phleum pratense,"common timothy, timothy",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147323,41076,Active,Poa alpina,alpine bluegrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148055,41107,Active,Poa annua,"annual blue grass, annual bluegrass, walkgrass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147324,41077,Active,Poa arctica,Arctic Bluegrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,206411,524985,Active,Poa arctica ssp. lanata,arctic bluegrass,Poa lanata,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,205854,526418,Active,Poa arctica ssp. williamsii,Williams' arctic bluegrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147331,41083,Active,Poa eminens,largeflower speargrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147332,41084,Active,Poa glauca,"glaucous bluegrass, white bluegrass",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147334,41086,Active,Poa macrocalyx,largeglume bluegrass,Poa turneri,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148104,41151,Active,Poa palustris,"fowl blue grass, fowl bluegrass",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,192010,519251,Active,Poa paucispicula,Alaska bluegrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,147336,41088,Active,Poa pratensis,Kentucky bluegrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,206556,526429,Active,Poa pratensis ssp. alpigena,Kentucky bluegrass,Poa alpigena,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148108,41155,Active,Poa pseudoabbreviata,shortcoal bluegrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148112,41159,Active,Poa stenantha,northern bluegrass,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148148,41191,Active,Puccinellia nutkaensis,Nootka alkaligrass,Puccinellia grandis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,148149,41192,Active,Puccinellia phryganodes,creeping alkaligrass,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,204144,522927,Active,Trisetum canescens,tall trisetum,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,139313,41294,Active,Trisetum spicatum,spike trisetum,Trisetum spicatum ssp. alaskanum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Poaceae,146744,42252,Active,Vahlodea atropurpurea,mountain hairgrass,Vahlodea atropurpurea ssp. latifolia,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Typhaceae,147651,42318,Active,Sparganium angustifolium,"narrowleaf burr reed, narrowleaf burreed, narrowleaf bur-reed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Poales,Typhaceae,147647,42314,Active,Sparganium hyperboreum,northern bur-reed,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Blechnaceae,90015,17866,Active,Blechnum spicant,deer fern,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,79551,17534,Active,Dryopteris expansa,spreading woodfern,"Dryopteris dilatata, Dryopteris dilatata ssp. americana",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,80344,17678,Active,Polystichum braunii,Braun's hollyfern,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Dryopteridaceae,81103,17686,Active,Polystichum lonchitis,"hollyfern, northern hollyfern",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Pteridaceae,81036,17311,Active,Adiantum pedatum,"maidenfern, maidenhair, maidenhair fern, northern maidenhair",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Pteridaceae,82497,17461,Active,Cryptogramma acrostichoides,American rockbrake,Cryptogramma crispa var. acrostichoides,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Pteridaceae,154147,501831,Active,Cryptogramma sitchensis,Sitka rockbrake,Cryptogramma crispa var. sitchensis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Thelypteridaceae,160700,504295,Active,Phegopteris connectilis,"long beech fern, narrow beech fern, northern beech fern",Thelypteris phegopteris,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Thelypteridaceae,161302,505480,Active,Thelypteris quelpaertensis,queen's-veil maiden fern,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,106025,192173,Active,Athyrium americanum,alpine ladyfern,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,79721,17416,Active,Athyrium filix-femina ssp. cyclosorum,"common ladyfern, ladyfern, subarctic ladyfern",Athyrium filix-femina,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,84468,17482,Active,Cystopteris fragilis,"brittle bladder fern, brittle bladderfern, fragile fern",Cystopteris fragilis ssp. fragilis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,84490,17484,Active,Cystopteris montana,mountain bladderfern,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,83130,17579,Active,Gymnocarpium dryopteris,western oakfern,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Polypodiales,Woodsiaceae,84658,17741,Active,Woodsia ilvensis,rusty woodsia,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,100193,19008,Active,Corydalis pauciflora,fewflower fumewort,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,100216,19010,Active,Corydalis sempervirens,rock harlequin,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,100020,18886,Active,Papaver alboroseum,pale poppy,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,99976,18882,Active,Papaver lapponicum,Lapland poppy,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,101263,18891,Active,Papaver nudicaule,"Arctic poppy, Icelandic poppy",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,193047,518422,Active,Papaver radicatum,rooted poppy,Papaver alaskanum,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Papaveraceae,292226,566065,Active,Papaver radicatum ssp. alaskanum,rooted poppy,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,88470,18413,Active,Aconitum delphiniifolium,larkspurleaf monkshood,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,200610,523663,Active,Aconitum delphiniifolium ssp. delphiniifolium,larkspurleaf monkshood,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,95198,18723,Active,Actaea rubra,"red baneberry, western baneberry",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,291790,565003,Active,Anemone multifida,"cutleaf anemone, Pacific anemone, red windflower",Anemone multifida,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89019,18427,Active,Anemone narcissiflora,,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89008,18426,Active,Anemone narcissiflora,narcissus anemone,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89487,18433,Active,Anemone parviflora,smallflowered anemone,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,89498,18434,Active,Anemone richardsonii,yellow thimbleweed,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96289,18738,Active,Aquilegia formosa,"crimson columbine, western columbine",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,169976,509474,Active,Batrachium aquatile,"water buttercup, white water crowfoot, whitewater crowfoot",Ranunculus aquatilis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91059,18455,Active,Caltha leptosepala,"elkslip marshmarigold, slendersepal marshmarigold, white marsh marigold, white marshmarigold, white marsh-marigold",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91048,18454,Active,Caltha palustris,"yellow marsh marigold, yellow marsh-marigold","Caltha palustris ssp. asarifolia, Caltha palustris var. palustris, Caltha palustris var. asarifolia",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98036,18764,Active,Coptis aspleniifolia,fernleaf goldthread,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98736,18767,Active,Coptis trifolia,threeleaf goldthread,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91092,18458,Active,Delphinium glaucum,"mountain larkspur, Sierra larkspur, tower larkspur",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,158346,503291,Active,Kumlienia cooleyae,Cooley's false buttercup,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,92438,18559,Active,Ranunculus abortivus,"early woodbuttercup, kidney-leaf buttercup, littleleaf buttercup, smallflower buttercup, smallflower crowfoot",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,196762,519943,Active,Ranunculus bongardii,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96869,18600,Active,Ranunculus cymbalaria,"alkali buttercup, shore buttercup",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,96880,18601,Active,Ranunculus eschscholtzii,"Eschscholtz's buttercup, largeflower buttercup, spruce-fir buttercup",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,93230,18571,Active,Ranunculus hyperboreus,"arctic buttercup, high northern buttercup",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,97757,18620,Active,Ranunculus lapponicus,Lapland buttercup,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,98553,18632,Active,Ranunculus occidentalis,western buttercup,Ranunculus occidentalis ssp. occidentalis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,93274,18575,Active,Ranunculus pygmaeus,pygmy buttercup,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,104769,195002,Active,Ranunculus reptans,,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,90541,18661,Active,Thalictrum alpinum,"alpine meadowrue, alpine meadow-rue",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Ranunculales,Ranunculaceae,91530,18679,Active,Thalictrum sparsiflorum,Richarson's meadow-rue,Thalictrum sparsiflorum var. richardsonii,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Elaeagnaceae,130527,27779,Active,Shepherdia canadensis,"russet buffaloberry, russet buffalo-berry",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,92965,182025,Active,Acomastylis rossii,"alpine avens, Ross' avens",Geum rossii,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,129583,25109,Active,Amelanchier alnifolia,"juneberry, Pacific serviceberry, Saskatoon serviceberry, western serviceberry, western shadbush",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,91116,184600,Active,Argentina egedii,Pacific silverweed,"Potentilla egedii, Argentina egedii ssp. egedii, Potentilla egedii ssp. grandis",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,129607,25130,Active,Aruncus dioicus,"bride's feathers, goatsbeard",Aruncus sylvester,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,155907,501615,Active,Comarum palustre,purple marshlocks,Potentilla palustris,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,286449,565123,Active,Dasiphora floribunda,shrubby cinquefoil,Pentaphylloides floribunda,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,178964,512526,Active,Dryas alaskensis,Alaskan mountain-avens,Dryas octopetala ssp. alaskensis,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126234,24614,Active,Dryas integrifolia,entireleaf mountain-avens,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126239,24619,Active,Dryas octopetala,eightpetal mountain-avens,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126249,24628,Active,Fragaria chiloensis ssp. pacifica,Pacific beach strawberry,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126272,24649,Active,Geum calthifolium,calthaleaf avens,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126278,24654,Active,Geum macrophyllum,"largeleaf avens, large-leaf avens",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,212353,528245,Active,Geum macrophyllum var. perincisum,"largeleaf avens, large-leaf avens",Geum perincisum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,162941,503568,Active,Luetkea pectinata,partridgefoot,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,120312,25258,Active,Malus fusca,"Oregon crab apple, Oregon crabapple",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126999,24702,Active,Potentilla diversifolia,"mountain-meadow cinquefoil, varileaf cinquefoil",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127012,24714,Active,Potentilla gracilis,"graceful cinquefoil, northwest cinquefoil, slender cinquefoil",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126298,24672,Active,Potentilla hyparctica,arctic cinquefoil,Potentilla nana,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126301,24675,Active,Potentilla multifida,staghorn cinquefoil,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,205321,524586,Active,Potentilla norvegica ssp. monspeliensis,Norwegian cinquefoil,Potentilla norvegica,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127036,24736,Active,Potentilla pensylvanica,"Pennsylvania cinquefoil, prairie cinquefoil",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126304,24678,Active,Potentilla uniflora,oneflower cinquefoil,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,126305,24679,Active,Potentilla villosa,villous cinquefoil,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127121,24812,Active,Rosa acicularis,prickly rose,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127945,24835,Active,Rosa nutkana,Nootka rose,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127960,24849,Active,Rubus arcticus,arctic blackberry,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,127962,24850,Active,Rubus chamaemorus,cloudberry,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,128870,24947,Active,Rubus idaeus,"American red raspberry, common red raspberry, western red raspberry",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,128939,25009,Active,Rubus pedatus,strawberryleaf raspberry,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,128986,25051,Active,Rubus spectabilis,salmonberry,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,120361,25301,Active,Sanguisorba canadensis,Sitka burnet,Sanguisorba stipulata,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,120368,25308,Active,Sibbaldia procumbens,"creeping sibbaldia, creeping-glow-wort, prostrate sibbaldia",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,120388,25326,Active,Sorbus scopulina,"Cascade mountain-ash, Greene's mountain-ash",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,120389,25327,Active,Sorbus sitchensis,western mountain-ash,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Rosaceae,164778,505338,Active,Spiraea stevenii,beauverd spirea,Spiraea beauverdiana,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Urticaceae,99873,19152,Active,Urtica dioica,"California nettle, slender nettle, stinging nettle, tall nettle",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Rosales,Urticaceae,99895,19154,Active,Urtica dioica ssp. gracilis,"California nettle, stinging nettle",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Santalales,Santalaceae,157448,502755,Active,Geocaulon lividum,false toadflax,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Crassulaceae,122455,24099,Active,Crassula aquatica,"common pigmyweed, water pygmyweed",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Crassulaceae,193200,520043,Active,Rhodiola integrifolia,roseroot stonecrop,"Sedum rosea, Sedum rosea ssp. integrifolium",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,124450,24454,Active,Ribes bracteosum,stink currant,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125266,24466,Active,Ribes glandulosum,skunk currant,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,213809,530054,Active,Ribes hudsonianum var. hudsonianum,"black currant, northern black currant",Ribes hudsonianum,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125277,24476,Active,Ribes lacustre,prickly currant,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125279,24478,Active,Ribes laxiflorum,trailing black currant,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Grossulariaceae,125309,24504,Active,Ribes triste,"red currant, swamp red currant",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Haloragaceae,161492,503906,Active,Myriophyllum sibiricum,"American watermilfoil, shortspike watermilfoil, Siberian water-milfoil",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,122555,24189,Active,Chrysosplenium tetrandrum,"goldencarpet, northern golden saxifrage",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,124336,24351,Active,Heuchera glabra,"alpine alumroot, alpine heuchera",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,124373,24385,Active,Leptarrhena pyrolifolia,"fireleaf leptarrhena, leatherleaf saxifrage",,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,776543,895081,Active,Micranthes nelsoniana var. nelsoniana,"dotted saxifrage, heartleaf saxifrage","Saxifraga punctata ssp. nelsoniana, Saxifraga nelsoniana ssp. nelsoniana",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,124404,24412,Active,Mitella pentandra,fivestamen miterwort,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,122584,24214,Active,Saxifraga bracteata,bract saxifrage,Saxifraga sibirica,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123386,24215,Active,Saxifraga bronchialis,"Funston's saxifrage, yellowdot saxifrage","Saxifraga bronchialis ssp. funstonii, Saxifraga bronchialis ssp. cherlerioides",Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123390,24219,Active,Saxifraga caespitosa,tufted alpine saxifrage,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123433,24258,Active,Saxifraga calycina,Alaska saxifrage,,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123395,24223,Active,Saxifraga cernua,nodding saxifrage,,Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123396,24224,Active,Saxifraga eschscholtzii,"ciliate saxifrage, cusion saxifrage",,Probably Present
KEFJ,Kenai Fjords National Park,Vascular Plant,6,Saxifragales,Saxifragaceae,123442,24266,Active,Saxifraga ferruginea,russethair saxifrage,,Present
